,Unnamed: 0,N,P,K,temperature,humidity,ph,rainfall,label
1670,1670,31,5,14,39.57054627649835,91.69865887,6.583411671,244.53084703237303,orange
1671,1671,18,12,8,37.41491016177129,91.81668769,6.206053072,231.40705186499002,orange
1672,1672,20,20,10,41.16377261932291,93.68394562,6.976997772,257.8863712266502,orange
1673,1673,5,8,5,29.995501521858543,92.22706805,6.562594972,262.8221267999349,orange
1674,1674,20,8,12,46.53092731088259,94.96419851,7.260416405,128.81072552827735,orange
1675,1675,25,21,11,51.83358265284248,90.15406807,6.460044778,178.895468072288,orange
1676,1676,14,19,14,36.26177425364605,94.35815354,6.699164936,190.1935048387311,orange
1677,1677,37,18,12,34.49743328100595,90.19147747,7.401121811,187.67302852247627,orange
1678,1678,26,15,6,46.097412139407666,94.78797376,6.912033409,213.63565717441116,orange
1679,1679,13,22,5,49.038424196947716,90.50096668,7.764040111,234.60451849760676,orange
1680,1680,32,25,9,43.7845303931462,93.75652041,7.796034006,312.19776432417837,orange
1681,1681,19,7,9,55.784752661493314,91.71369387,6.969883483,134.10760540454987,orange
1682,1682,28,7,9,69.39891717508353,92.13229786,6.730757538,250.00436169777717,orange
1683,1683,24,30,11,63.656740913234266,94.51768464,6.601395755,145.4765422189239,orange
1684,1684,7,17,10,41.049072970878456,91.22320999,6.465913274,269.6455772032585,orange
1685,1685,18,23,8,52.0552122815636,93.43949693,6.41354791,178.82629642073576,orange
1686,1686,7,20,12,40.59201670300574,94.76759975,6.475275337,176.5440220950969,orange
1687,1687,20,23,11,62.51129780672484,90.12220323,6.407715561,330.32680652729084,orange
1688,1688,18,14,11,50.07821280101102,90.00621688,6.550814117,213.47646447502035,orange
1689,1689,34,11,10,61.58545663061928,94.59551226,7.36220835,258.5682639593766,orange
1690,1690,20,29,10,51.52291311326596,93.27189064,7.36549204,222.16957317096114,orange
1691,1691,37,24,13,38.68261508457829,90.71037456,7.8546243,206.32884371204278,orange
1692,1692,12,8,10,47.04777320067531,91.4448027,7.995848977,191.99906963342937,orange
1693,1693,34,10,14,68.72880843377303,92.05811721,6.725600855,202.65585154817234,orange
1694,1694,6,13,9,55.963338974212256,90.56151463,7.786725333,191.36719469439362,orange
1695,1695,27,30,5,58.347286033842266,90.54608254,7.656978112,217.27273710413309,orange
1696,1696,13,8,12,45.02190461944296,92.54736032,7.105904818,150.3726622653703,orange
1697,1697,6,7,7,43.019060283352516,94.47316879,7.199106204,302.03055105354474,orange
1698,1698,40,17,15,46.33346900781005,90.9492967,7.871063004,84.57907881274609,orange
1699,1699,31,26,9,39.9925542408475,93.25638873,7.566165721,199.56969985129695,orange
1700,1700,61,68,50,57.14568587388692,91.49725058,6.793245417,364.663301790869,papaya
1701,1701,58,46,45,66.0317453455476,90.79028064,6.576261427,152.61732757513172,papaya
1702,1702,45,47,55,60.56867879255502,91.14220381,6.751452932,309.4030906684501,papaya
1703,1703,39,65,53,52.04389368791488,92.11508608,6.560743093,309.6052730291521,papaya
1704,1704,31,68,45,75.63781049670393,90.07600528,6.938313356,307.6716818698096,papaya
1705,1705,70,68,45,57.29990103708017,92.85470152,6.991626158,344.50982915893314,papaya
1706,1706,68,62,50,58.080052177695656,92.76437927,6.977700268,428.0002511458091,papaya
1707,1707,34,65,47,41.41469668530397,93.71043692,6.833768535,327.19025552798905,papaya
1708,1708,38,68,54,54.26489958501847,90.81781439,6.739170045,313.4874061727642,papaya
1709,1709,69,64,47,63.58312118564827,94.50766912,6.993473247,290.0647577653344,papaya
1710,1710,58,51,47,71.00768875884401,91.70445386,6.757470637,273.21187647919504,papaya
1711,1711,59,47,53,58.09157375774035,91.4618874,6.850663232,142.52562245698363,papaya
1712,1712,44,64,54,60.90642215708442,91.38048469,6.74274935,306.1385937945403,papaya
1713,1713,56,57,48,62.7245518258153,93.0484859,6.506120752,89.24830593160603,papaya
1714,1714,69,60,54,56.86763067636055,93.06134398,6.98992719,197.1412038697139,papaya
1715,1715,56,58,49,60.227728474022285,94.60761797,6.69215564,253.928008118263,papaya
1716,1716,49,55,53,71.94437004635314,93.63739039,6.544029776,194.70119328726895,papaya
1717,1717,38,51,52,59.4297069987408,90.78931681,6.927803911,248.95995037092376,papaya
1718,1718,54,65,47,36.66011860710371,91.55594211,6.721835879,258.6089131292557,papaya
1719,1719,57,57,51,72.44093329607603,91.48815629,6.99223441,182.46524399574184,papaya
1720,1720,39,52,53,58.19200126041281,94.65904123,6.704204398,210.71944394856146,papaya
1721,1721,58,67,45,65.09287148769641,91.72514851,6.702424548,191.58868665407334,papaya
1722,1722,61,64,52,70.39310571888421,92.83405443,6.641098708,119.99659855868049,papaya
1723,1723,34,62,55,48.66266212887245,90.72526502,6.585346229,276.45085548358753,papaya
1724,1724,31,48,45,67.93103167235527,92.90951393,6.563134737,266.5560273133933,papaya
1725,1725,47,46,52,41.67913108972225,91.40301608,6.502289473,328.2735998489919,papaya
1726,1726,32,68,52,65.82058044376461,92.61715632,6.800321319,253.7249412569381,papaya
1727,1727,36,59,46,65.81541118998275,93.61082872,6.721130543,165.09466822968915,papaya
1728,1728,61,51,51,60.73134395894482,94.16193416,6.574677594,88.94950152129684,papaya
1729,1729,70,54,46,59.584525253731826,91.12220596,6.919342407,265.7559010597386,papaya
1730,1730,44,56,49,62.76724154527725,91.25589286,6.519779583,243.84756982493747,papaya
1731,1731,34,68,51,52.660790191013334,94.17756725,6.687088098,39.205937997392944,papaya
1732,1732,50,59,47,68.15040725316726,92.09278584,6.747975732,219.2453097587943,papaya
1733,1733,39,70,52,50.65429364959976,90.79668055,6.65149129,169.00198215031898,papaya
1734,1734,34,61,49,53.73544925616204,93.3210737,6.502675132,267.8210630912345,papaya
1735,1735,44,60,55,48.93484714572064,90.55561637,6.825371185,162.4527763205992,papaya
1736,1736,31,62,52,60.22105732856599,93.00754254,6.99104104,298.7706532493046,papaya
1737,1737,65,62,51,58.56060919667793,90.87394933,6.511624841,335.53937592386717,papaya
1738,1738,44,57,53,65.43965890813975,90.51431779,6.93172108,202.60808397702436,papaya
1739,1739,50,47,48,54.57514573671839,90.61964344,6.712772333,348.3626781527928,papaya
1740,1740,43,50,48,58.02077682549968,91.37059792,6.63016515,285.06062888572774,papaya
1741,1741,60,46,53,47.22197932970006,92.98254537,6.761953186,293.87671397429983,papaya
1742,1742,70,68,55,76.52013602850498,94.63548176,6.691202286,89.61498755798917,papaya
1743,1743,59,62,52,77.39691603617729,93.10887229,6.608667684,276.04640653773237,papaya
1744,1744,60,58,51,64.33868493530424,92.92203105,6.840802254,212.90652647183668,papaya
1745,1745,42,60,47,48.67359128265548,92.12746225,6.834808348,223.3624158517452,papaya
1746,1746,35,66,47,56.793614298472406,91.66232213,6.953439161,138.27883561761436,papaya
1747,1747,34,65,48,69.57268723537933,90.03863107,6.665024508,311.9161732220581,papaya
1748,1748,36,54,46,62.92380917563665,94.94482086,6.662875839,224.2458177256127,papaya
1749,1749,39,64,52,54.190089427123354,94.63676767,6.678695788,191.50423015097363,papaya
1750,1750,37,52,47,67.18639802300126,93.90305729,6.54277684,305.064536549206,papaya
1751,1751,33,47,46,57.257467781526856,93.96834049,6.839443833,303.9565253173938,papaya
1752,1752,34,48,48,68.1024620277914,91.37258067,6.805277038,406.5259624936152,papaya
1753,1753,49,54,50,56.09200097001246,93.18240298,6.762522087,195.6556626415271,papaya
1754,1754,40,65,49,64.4594211691425,91.06138506,6.678449318,216.18909835943805,papaya
1755,1755,68,52,49,46.49655341965969,92.27749066,6.577192175,218.4309572405354,papaya
1756,1756,50,46,52,53.17930322726746,90.21646909,6.734005648,236.65884954635268,papaya
1757,1757,65,63,50,58.597914201457584,91.3256535,6.524459342,281.2759919013509,papaya
1758,1758,40,49,47,70.74070264324601,91.1756748,6.501521192,314.62231375942497,papaya
1759,1759,42,53,48,41.48708040013887,94.31994776,6.758479569,200.6064734192209,papaya
1760,1760,49,55,51,52.31684009835766,93.90560147,6.676578778,273.09908429514985,papaya
1761,1761,59,62,49,68.93456102687892,93.35191636,6.941496806,358.17709454431446,papaya
1762,1762,63,58,47,55.17605562437413,90.75379971,6.864143752,171.3318357309234,papaya
1763,1763,70,65,52,56.07115306871248,93.12659793,6.583528529,138.46360265072414,papaya
1764,1764,63,50,52,57.850412259073664,93.22642604,6.751747609,266.3571426370589,papaya
1765,1765,40,64,47,51.071929513004505,93.47888842,6.893509446,245.0889255858132,papaya
1766,1766,63,58,50,72.55733032982467,94.6428898,6.720744449,116.79310921778881,papaya
1767,1767,45,58,49,55.26584462020118,90.34546355,6.827812549,190.18985822616924,papaya
1768,1768,66,69,47,47.35683126678002,93.61055571,6.912299695,125.56397903895784,papaya
1769,1769,54,67,52,59.59356972768741,93.30641944,6.586107335,217.1722954080521,papaya
1770,1770,69,67,52,45.405441229976546,94.43877142,6.827305908,247.61678880669587,papaya
1771,1771,67,68,49,58.36145261912131,92.38282957,6.821774589,274.3521606109555,papaya
1772,1772,45,57,47,47.512417295522525,90.78821158,6.656458831,268.18962482932125,papaya
1773,1773,56,50,52,64.95126074370461,92.25197542,6.770384816,176.11507833455096,papaya
1774,1774,70,50,53,62.965488852087894,90.44967809,6.933809743,278.8520387040295,papaya
1775,1775,44,47,45,70.3716797828542,94.73613484,6.579441304,443.6098059326815,papaya
1776,1776,50,60,47,51.039434636921435,92.74889453,6.92791761,67.21026065674488,papaya
1777,1777,52,51,53,63.54862297520178,93.10378595,6.985804083,374.932477198853,papaya
1778,1778,35,68,45,67.59364205529377,90.09448142,6.612429546,386.4726361339015,papaya
1779,1779,68,69,52,47.79759414627968,92.74501561,6.813383387,99.0247320516747,papaya
1780,1780,32,55,52,59.385213659558126,91.99740365,6.9677596,237.19337693413962,papaya
1781,1781,32,55,51,59.3747416940538,93.15642801,6.57398033,223.3312453493364,papaya
1782,1782,48,62,47,52.63669713531068,93.02871078,6.803094965,290.66830896362575,papaya
1783,1783,39,69,53,55.05444546194553,93.02357765,6.964955435,328.7865225775859,papaya
1784,1784,49,61,45,49.041712641267345,94.57377401,6.764213299,481.1514985643987,papaya
1785,1785,48,57,54,57.370373285409826,90.20396783,6.617703178,265.89251604229435,papaya
1786,1786,69,66,49,68.41279564576034,90.17015833,6.52711001,176.74056570702547,papaya
1787,1787,53,55,55,57.89524614612372,91.25271223,6.709668804,369.784922694735,papaya
1788,1788,38,61,52,48.72689663418785,94.94021378,6.620729882,196.70736225863612,papaya
1789,1789,57,64,55,44.12408980402916,92.9585411,6.583760499,198.28348934790452,papaya
1790,1790,51,57,55,49.17466076009164,90.14732171,6.676407337,286.3662620756892,papaya
1791,1791,56,65,45,62.43414685963428,93.97379963,6.751298936,315.0420349952223,papaya
1792,1792,54,66,52,67.57547110042356,93.79503425,6.867554147,150.39224997883798,papaya
1793,1793,58,55,47,55.10906410325157,93.69111672,6.742490027,291.5938224031207,papaya
1794,1794,68,70,54,60.82709208621084,92.76039164,6.986228647,164.64353420729364,papaya
1795,1795,42,59,55,66.6575630909269,94.35110201,6.979102243,243.55698580235074,papaya
1796,1796,43,64,47,64.60002264696793,91.58076549,6.825664782,157.98368090058577,papaya
1797,1797,35,67,49,55.97944707539919,91.1508798,6.617066674,329.5644620727294,papaya
1798,1798,56,59,55,65.25551336883807,91.79430166,6.551892638,311.8055086557396,papaya
1799,1799,39,64,53,55.09926019289604,91.07355541,6.598860305,381.9965233445698,papaya
1800,1800,18,30,29,46.90458124478192,92.86056895,6.420018717,372.12742547279134,coconut
1801,1801,37,23,28,51.41635419249785,94.3138837,5.740054567,264.8326427500874,coconut
1802,1802,13,28,33,48.897279171445334,95.64807631,5.686972967,168.96329946304783,coconut
1803,1803,2,21,35,59.9976512677562,91.53720922,6.293662363,289.4804708621407,coconut
1804,1804,10,18,35,54.15859136779987,99.64573002,6.381975465,332.77321911578053,coconut
1805,1805,7,11,32,55.26876093565342,95.11294697,5.542169139,345.03602004492564,coconut
1806,1806,39,5,31,53.44286850704866,93.69979946,5.551963184,185.43457036774322,coconut
1807,1807,34,6,27,51.11932263724181,90.92669463,5.860740481,190.69776220719004,coconut
1808,1808,31,30,29,53.009595841038276,90.98617591,5.558807063,338.8745286174772,coconut
1809,1809,25,7,35,59.024928330624206,99.18843684,5.55771171,289.20621752102704,coconut
1810,1810,16,18,26,61.971384763509015,91.81320717,5.568365926,181.07121136305008,coconut
1811,1811,26,10,33,54.63611989212221,96.93649473,6.07071786,364.3233381550016,coconut
1812,1812,27,8,32,50.9132024366682,96.46168931,5.627860549,270.54709653708335,coconut
1813,1813,37,18,30,52.547096571567906,99.34854917,6.38488418,175.96514375997208,coconut
1814,1814,19,15,34,46.46109617381158,99.65809151,5.685889066,315.2089945935345,coconut
1815,1815,0,19,33,58.91563864134625,95.23797989,6.234458417,348.048952287956,coconut
1816,1816,31,20,26,52.208887758942105,97.61361544,6.443168642,315.35645224266864,coconut
1817,1817,9,17,32,42.560339013071115,93.40548703,5.842317989,261.4104418011498,coconut
1818,1818,22,11,29,45.43158025161135,95.01630593,5.955742971,338.4708567695012,coconut
1819,1819,31,6,26,51.609332489262115,91.30924833,5.741367375,232.58200940337917,coconut
1820,1820,34,6,30,54.10192333086372,97.00155491,5.948342571,261.7050767526281,coconut
1821,1821,24,6,32,51.93596235793461,90.01734526,6.387067562,318.2630230117703,coconut
1822,1822,1,8,26,52.31514811122648,94.18955816,5.562911913,185.99271690754526,coconut
1823,1823,31,13,33,57.01841293277714,95.48763389,5.85971872,397.4836904921873,coconut
1824,1824,10,9,28,62.045712863540096,94.01014388,6.282955073,302.9748788851836,coconut
1825,1825,36,27,26,62.37066116668319,95.78923137,6.25449571,256.89642543138655,coconut
1826,1826,38,24,33,56.142526651868,97.00396405,5.973853124,231.2634704509549,coconut
1827,1827,11,6,25,50.773765189196446,96.65248672,6.081568052,333.57056541373373,coconut
1828,1828,16,14,30,52.42026494168832,96.30484325,6.37466756,345.6890790018265,coconut
1829,1829,33,14,35,48.37450037529639,96.66355213,6.027707171,210.38017719519982,coconut
1830,1830,16,6,29,56.666065179389264,91.95614918,5.868285082,180.90886762558995,coconut
1831,1831,32,11,31,49.07659549106796,93.31410447,6.205931638,320.2717370458796,coconut
1832,1832,38,14,30,56.729387853484724,91.20106019,5.570745386,228.90419417200212,coconut
1833,1833,8,6,33,53.24013111047166,93.64761266,6.095261013,274.83447574004384,coconut
1834,1834,23,6,33,53.38363084632332,92.73041222,6.025789594,217.88908732590954,coconut
1835,1835,29,25,35,55.5139356357366,91.64509299,5.542873799,216.96188717236262,coconut
1836,1836,24,14,33,56.131958587727325,93.27565685,6.366219551,374.37570881989257,coconut
1837,1837,32,12,30,49.57912640252637,98.08951196,5.579845008,333.6931155674201,coconut
1838,1838,30,25,31,45.24927585087468,98.62048026,5.804965067,389.5469318147983,coconut
1839,1839,14,21,35,52.12892671737319,91.91185319,6.121005506,308.72190222061806,coconut
1840,1840,27,22,29,61.445414766732,92.17170353,6.000248647,240.43584081693595,coconut
1841,1841,40,5,29,55.98872616955802,97.76865458,5.820978791,410.06627740206716,coconut
1842,1842,17,11,32,53.832361893216174,93.39676499,5.620733794,197.95807140418555,coconut
1843,1843,30,30,35,47.86284983774252,95.59224018,6.001936419,328.12916489402573,coconut
1844,1844,28,10,30,58.25448928928615,91.14723422,6.305740522,293.4746460518691,coconut
1845,1845,39,7,29,49.991031691296286,94.59086121,6.362544111,276.29770886320136,coconut
1846,1846,32,20,35,64.72957077988707,98.38227669,5.588655387,265.43245392125993,coconut
1847,1847,7,15,32,44.194494103171195,95.89739958,6.182232762,328.03137424237843,coconut
1848,1848,29,17,29,67.07444308012727,95.66997327,5.959493188,326.7880299408973,coconut
1849,1849,34,15,34,54.912769867473145,91.10510371,5.677282678,355.1525741565576,coconut
1850,1850,14,23,25,52.86501517705146,96.96637916,5.612122797,178.76883468178792,coconut
1851,1851,18,19,29,48.9437630554144,92.48519606,6.206077742,297.93653439346554,coconut
1852,1852,7,21,35,51.843338192975786,94.65830608,5.764812076,176.2695558138798,coconut
1853,1853,24,27,34,54.717000985253094,95.11320315,6.203376525,208.73501788503685,coconut
1854,1854,39,29,29,49.63950151673495,94.48414544,6.143662699,331.3618268105314,coconut
1855,1855,29,8,28,44.80204054941849,91.72546257,6.100429497,311.39051699280554,coconut
1856,1856,10,24,27,42.69328031700381,94.90485697,5.708409601,333.43214167198994,coconut
1857,1857,0,29,32,51.35480107070173,98.3670985,5.868255858,270.12510221430904,coconut
1858,1858,32,11,31,63.74457396957459,92.56492864,6.461225827,212.4684743702707,coconut
1859,1859,37,10,32,53.4247311497928,95.16333673,6.165084855,325.07788599378364,coconut
1860,1860,20,29,27,48.592323247843154,92.36099489,6.047044342,215.25025579637474,coconut
1861,1861,31,29,35,51.56651564459872,92.19906776,6.137102505,250.49836472868304,coconut
1862,1862,17,30,27,50.33363572271713,90.79093862,5.894027065,427.91522016915087,coconut
1863,1863,1,12,30,52.74834079044128,95.94643831,5.56222383,196.282148500011,coconut
1864,1864,6,13,29,58.0965767275988,99.96906006,5.832608028,349.4178529046452,coconut
1865,1865,15,28,32,51.91986410551223,99.64328526,6.218571874,301.31150569637,coconut
1866,1866,27,24,29,58.97208366207005,96.97300803,6.142010637,254.36471037805825,coconut
1867,1867,3,23,30,60.844285698081514,95.65754365,6.078807239,270.4536990875944,coconut
1868,1868,8,26,26,52.5627455232144,91.64194826,5.702484758,222.70323248977144,coconut
1869,1869,20,28,26,56.403107578384464,91.49882979,5.547594847,283.19900487152506,coconut
1870,1870,26,18,27,60.615260893647815,92.90736493,5.836075368,199.30842845656193,coconut
1871,1871,1,6,35,55.16114329508267,95.71935435,6.231662767,299.59109186641535,coconut
1872,1872,27,30,31,52.8038671453113,90.73966792,5.718120393,275.1272093731353,coconut
1873,1873,23,7,34,50.75482701623238,91.52421214,5.852038202,275.02858834315134,coconut
1874,1874,0,26,31,53.428692415364,95.02156793,5.547933273,373.8317598116035,coconut
1875,1875,38,6,25,49.87889618689897,96.92786777,6.156259104,253.6410196524739,coconut
1876,1876,25,12,26,50.579074541930375,95.67906668,6.436314406,163.4622472628114,coconut
1877,1877,40,5,32,43.03923741418241,96.7036223,5.981169595,214.10838491903797,coconut
1878,1878,0,19,31,59.402710215084205,94.38420565,6.271952833,270.96863798877945,coconut
1879,1879,26,9,32,48.94969243322027,94.73860514,6.470465614,309.90654641975374,coconut
1880,1880,35,30,34,61.74008419378597,95.41122824,6.141502001,300.2128875378637,coconut
1881,1881,19,30,30,55.26416815156344,91.40896307,5.826381164,314.46339694816425,coconut
1882,1882,31,13,33,59.41851094931779,95.21224392,6.342463714,208.23472543535556,coconut
1883,1883,17,29,26,57.03102559132835,93.28415295,6.071897347,223.77481353425716,coconut
1884,1884,2,30,30,55.60915464477066,94.79998418,6.331051715,290.2068050121362,coconut
1885,1885,30,13,25,55.33987434254395,91.48889469,6.413184638,261.0948720569835,coconut
1886,1886,8,15,33,49.960245385940475,98.09861043,5.50158009,333.6364785910082,coconut
1887,1887,18,12,35,58.22596525258696,96.38580769,6.338720873,241.40275734887368,coconut
1888,1888,8,28,30,54.234112204863976,94.33465411,6.015672239,282.4044132909845,coconut
1889,1889,40,22,29,51.75002669344269,99.98187601,5.735364307,270.73456073984994,coconut
1890,1890,27,10,33,48.91888711315012,97.48410555,6.465906333,266.2992906553635,coconut
1891,1891,21,20,31,56.505734451522855,99.7240104,5.855457599,275.3179531877697,coconut
1892,1892,3,9,35,62.280137367354655,99.84671638,6.318552973,255.8933845718065,coconut
1893,1893,22,16,27,57.5835825796298,90.27214288,6.006784979,255.12900910169654,coconut
1894,1894,27,8,30,47.52005789234148,98.29937782,6.008386283,241.83223978666766,coconut
1895,1895,22,8,33,48.338044942092424,95.8840407,5.665785202,234.14564611409864,coconut
1896,1896,28,27,32,54.86029288292304,93.00109012,5.764615485,294.9366580432371,coconut
1897,1897,23,21,26,56.058899158542346,93.45042636,5.901495544,240.90862577093694,coconut
1898,1898,37,5,34,54.11983542590012,93.84150618,5.779032666,247.3282016927977,coconut
1899,1899,19,26,29,56.22553060942264,98.80313612,5.67154928,336.87466848848453,coconut
1900,1900,133,47,24,53.195463513346496,79.19732001,7.231324765,201.6357888882362,cotton
1901,1901,136,36,20,57.41806853303813,84.86275707,6.925412377,244.0644160469319,cotton
1902,1902,104,47,18,48.92715471940557,76.97696717,7.633437412,108.54176421039382,cotton
1903,1903,133,47,23,47.87316569959575,75.62137159,6.827354668,228.9008895446035,cotton
1904,1904,126,38,23,45.22302790745072,83.63276077,6.176716425,143.30997113266332,cotton
1905,1905,126,50,19,51.2440749649942,81.7358876,6.628722836,232.2248734517234,cotton
1906,1906,113,41,20,48.59998234285596,80.53965818,7.256877571,232.78573631123805,cotton
1907,1907,121,45,22,55.166906099704946,81.30681027,6.443785385,222.53562126138627,cotton
1908,1908,121,47,16,51.597421266849246,79.29573149,7.723240151,138.76342098780975,cotton
1909,1909,129,60,22,50.09550101900146,79.12404171,5.947448589,196.16706998351097,cotton
1910,1910,107,45,25,49.96217627702245,83.55546146,7.227745516,196.23161832558262,cotton
1911,1911,122,59,18,45.01564207640988,83.63488952,6.219469084,202.77986860020937,cotton
1912,1912,140,38,15,47.20732441077338,75.88298598,6.021439523,138.87068660802998,cotton
1913,1913,102,49,21,57.22739309297665,84.84422454,6.253343655,150.28126540735772,cotton
1914,1914,111,40,25,54.689529351377956,84.44932014,6.187455799,109.6548676304706,cotton
1915,1915,131,35,18,56.05712259651705,82.24415809,7.057693366,78.59310030400526,cotton
1916,1916,135,43,16,52.880910560455526,81.73049149,6.720449769,161.9727802939728,cotton
1917,1917,100,46,18,54.021070502556626,76.04203958,6.431689506,217.826417782697,cotton
1918,1918,123,39,24,54.216686680398716,78.17952126,7.453106264,163.01997439852147,cotton
1919,1919,117,56,15,70.63818239877493,77.0543546,7.368258226,262.87518899489527,cotton
1920,1920,121,36,24,49.6301323203607,81.69105088,7.352401887,111.8375133958489,cotton
1921,1921,101,58,18,46.76334766645178,81.38103349,6.652143699,169.70317424422961,cotton
1922,1922,107,42,24,54.84359390323148,84.62978302,6.144631795,217.4614133860393,cotton
1923,1923,100,41,22,47.20965880045455,84.55794703,7.318802162,184.7488369976419,cotton
1924,1924,125,39,21,52.51271708772292,82.21276599,7.954629324,149.22705309343297,cotton
1925,1925,105,60,23,48.59150652989771,77.21705554,6.207652157,181.2323403639025,cotton
1926,1926,102,46,19,53.39920472841075,82.5993307,6.631005298,212.6574966586915,cotton
1927,1927,131,49,22,59.01747524430016,79.9751579,7.306918817,126.42630004509527,cotton
1928,1928,139,35,15,48.32411229160424,83.4630147,5.898293044,146.96531283913416,cotton
1929,1929,108,36,19,49.482736517357296,77.51235009,7.238566893,230.30984450749952,cotton
1930,1930,118,45,23,48.6102294713817,77.43198948,7.977651226,167.78861292579427,cotton
1931,1931,107,51,22,46.52971213986659,78.22080815,5.983075895,210.28885845842387,cotton
1932,1932,125,60,17,36.624275607599444,84.51591287,6.785723961,310.1105872348624,cotton
1933,1933,113,37,20,52.39827841444305,79.04368718,7.393441155,212.2257638674928,cotton
1934,1934,131,52,16,42.75275020079857,84.47601498,6.486068274,223.04941857628208,cotton
1935,1935,115,48,16,50.984981622885535,84.09229796,7.175934962,242.82266142477658,cotton
1936,1936,113,38,25,46.0910625000606,79.47270984,7.388265888,217.27063148409934,cotton
1937,1937,111,41,18,53.75066796995526,78.1258666,6.10539819,245.44064966246555,cotton
1938,1938,111,53,19,45.35598815258396,78.02763149,6.419536555,135.95712822073034,cotton
1939,1939,122,48,16,53.38226069666253,75.6350708,6.307585854,74.27045316860722,cotton
1940,1940,108,46,17,45.10907336844103,84.87668973,6.93221485,37.575912464409924,cotton
1941,1941,132,41,22,54.731859131549264,81.02453404,7.810865753,105.11588890588126,cotton
1942,1942,103,42,17,51.00453166977693,84.61527627,6.527541661,123.65267075684608,cotton
1943,1943,133,50,25,57.46322744856626,81.19666206,7.569454601,203.1549157192888,cotton
1944,1944,127,37,18,41.34486026769564,76.30050373,7.041065585,165.34490937913432,cotton
1945,1945,110,39,25,53.065539274561374,77.34264002,7.208795456,78.39403584386238,cotton
1946,1946,131,38,19,57.421726405496386,75.68339729,6.814341946,256.10716881582204,cotton
1947,1947,108,38,24,47.55615534988659,76.43836957,7.442217061,224.59130555923463,cotton
1948,1948,122,40,17,45.83307266345316,81.31677618,6.854558957,148.86710113394457,cotton
1949,1949,111,50,15,51.32128874603332,80.30351815,7.884550475,130.05223410617717,cotton
1950,1950,140,40,17,46.15457201407227,77.07598065,6.006085786,195.16059923322263,cotton
1951,1951,100,40,20,59.21781723960885,76.25674874,7.432043735,85.875448822929,cotton
1952,1952,123,50,16,46.07825352364613,75.53835214,6.498052108,208.4313864192801,cotton
1953,1953,107,36,21,52.44167299696977,75.66653335,6.205263534,126.19424906232678,cotton
1954,1954,118,50,19,55.38703674109229,82.33733678,6.360812227,90.09503151106804,cotton
1955,1955,103,51,20,55.13812175558364,84.14668447,7.046607434,134.8979816977598,cotton
1956,1956,133,57,19,44.815651699317115,75.98203329,7.947011366,198.13623392072822,cotton
1957,1957,129,47,20,45.8465862222279,80.80343786,6.281913858,182.2274973548034,cotton
1958,1958,116,52,19,50.827788180649094,75.37170612,6.114525877,202.82611531438374,cotton
1959,1959,114,40,23,48.461289062181805,81.13668716,6.753978061,132.9920251992865,cotton
1960,1960,131,60,17,48.46734976437915,81.79475917,7.425041316,238.06205759633082,cotton
1961,1961,107,43,18,53.36932489438435,81.53480799,6.745104394,149.85805204955602,cotton
1962,1962,123,44,21,51.42163070239029,75.00539324,7.641116569,173.58963485196253,cotton
1963,1963,112,49,25,54.659961980543564,77.90621048,6.470135478,161.4739388071419,cotton
1964,1964,119,44,15,57.402148461982925,82.8597549,7.091992365,217.31463069055815,cotton
1965,1965,130,59,19,49.54682303844424,82.50257909,6.520403794,365.57536944158596,cotton
1966,1966,127,53,24,58.5526750510394,76.17851932,6.127939628,154.64086462761844,cotton
1967,1967,134,52,18,59.01040118106597,76.59175937,7.994679507,144.43503062934582,cotton
1968,1968,109,36,18,47.572617006593035,76.53237965,7.524707577,224.64993453435756,cotton
1969,1969,100,48,17,54.370730021631005,83.03878838,7.827877818,159.77876796876396,cotton
1970,1970,132,52,19,47.19880590360857,76.7433897,6.436691764,100.71177914881173,cotton
1971,1971,102,37,25,53.13879460135945,77.91757121,5.907930899,215.66632275273065,cotton
1972,1972,111,39,22,46.84900174917827,80.3509046,6.135025006,223.54216027678962,cotton
1973,1973,117,51,15,43.009203620437,78.71555832,6.044556594,191.45776534553826,cotton
1974,1974,136,36,24,39.09496400072875,80.41198458,7.59781958,251.91625959901268,cotton
1975,1975,134,56,18,64.87734872816257,83.91902605,6.691268104,164.17761277798735,cotton
1976,1976,112,54,15,51.357361594247095,81.56641891,6.175492306,153.9581829155532,cotton
1977,1977,105,56,15,54.77208855400704,81.97904282,7.272316209,208.66431314920914,cotton
1978,1978,140,45,15,51.38741342582944,80.04662756,5.801047545,234.52133176238596,cotton
1979,1979,126,46,25,55.27285846705193,81.69801729,6.757457943,95.56768102183976,cotton
1980,1980,106,49,24,50.21020698727058,76.47039772,6.983395573,212.27183336151046,cotton
1981,1981,121,53,19,46.24419239969086,76.72621429,7.976889498,96.57514665324113,cotton
1982,1982,108,60,17,50.850961558538124,76.75768356,6.558902588,144.0300484335163,cotton
1983,1983,116,56,17,47.79677412452669,77.7293114,7.979090365,221.40338423507015,cotton
1984,1984,100,52,19,45.077109597049784,82.44777468,7.903528673,196.18658123868775,cotton
1985,1985,129,43,16,55.48200170470157,77.85055621,6.73210948,212.22480273863138,cotton
1986,1986,118,44,23,49.0501705142111,82.82904143,6.691690476,202.18334689009995,cotton
1987,1987,117,43,25,51.40679944385824,78.51206972,7.839849298,147.20444857821013,cotton
